Timestamp,OrderNumber,Event,Ticker,Quantity,Price,MPID,Exchange
35083133,25727308,S,BIOF,100,18900,SUFI,Q
35083904,281487862838688,D,BIOF,0,0,ARCA,P
35083904,281487862838688,S,BIOF,100,18000,ARCA,P
35084813,25670591,D,BIOF,0,0,,Q
35085616,25757281,S,BIOF,200,18500,,Q
35085880,1158745,S,BIOF,5337,18500,,K
35089244,281747809851008356,S,BIOF,500,18600,,Z
35089257,25812003,S,BIOF,700,18000,,Q
35090257,25595190,D,BIOF,0,0,,Q
35090715,281747809851008356,D,BIOF,0,0,,Z
35092508,8504768,D,BIOF,0,0,,K
35092530,5307727,S,BIOF,2000,18200,,K
35103213,281487862838688,D,BIOF,0,0,ARCA,P
35113242,281487862869792,S,BIOF,400,18000,ARCA,P
35115777,5307618,D,BIOF,0,0,,K
35117879,5307867,S,BIOF,500,18100,,K
35119334,8506306,D,BIOF,0,0,,K
35119356,5307875,S,BIOF,3000,18400,,K
35122407,6887405,S,BIOF,9686,18600,,K
35123136,5307892,B,BIOF,450,16200,,K
35126374,26596551,B,BIOF,3000,17700,,Q
35126395,281487862869792,D,BIOF,0,0,ARCA,P
35136489,281487862842386,D,BIOF,0,0,ARCA,P
35136489,281487862894577,B,BIOF,100,17200,ARCA,P
35143164,8507570,D,BIOF,0,0,,K
35143195,5307987,S,BIOF,1700,18000,,K
35143419,8584960,D,BIOF,0,0,,Q
35143419,26890140,B,BIOF,2400,14700,,Q
35143459,21437741,D,BIOF,0,0,,Q
35143459,26890683,B,BIOF,2500,14500,,Q
35155039,8512300,B,BIOF,2000,17700,,K
35157717,27144612,B,BIOF,100,17800,,Q
35157718,25812003,D,BIOF,0,0,,Q
35157719,281487862916312,B,BIOF,100,17800,ARCA,P
35157722,281747809850994780,D,BIOF,0,0,,Z
35157728,25318900,D,BIOF,0,0,SUSQ,Q
35157750,27144946,B,BIOF,100,17000,SUSQ,Q
35157764,281487862825123,D,BIOF,0,0,ARCA,P
35157764,25418036,D,BIOF,0,0,,Q
35158257,27151881,B,BIOF,500,17900,,Q
35158259,281487862916312,D,BIOF,0,0,ARCA,P
35158259,281487862916697,B,BIOF,100,17900,ARCA,P
35158261,281487862916698,B,BIOF,400,17700,ARCA,P
35158261,281747809851047780,B,BIOF,100,17400,,Z
35158263,5307987,F,BIOF,0,0,,K
35158267,281487862916707,B,BIOF,100,17400,ARCA,P
35158267,27152023,B,BIOF,100,17400,,Q
35158268,25529380,D,BIOF,0,0,,Q
35158272,281487862916725,S,BIOF,100,18300,ARCA,P
35158272,281747809851047786,B,BIOF,100,17900,,Z
35158276,281487862829161,D,BIOF,0,0,ARCA,P
35158276,281487862916732,S,BIOF,100,19000,ARCA,P
35158324,25318024,D,BIOF,0,0,,Q
35159065,27161495,S,BIOF,100,18300,,Q
35159075,25324226,D,BIOF,0,0,SUFI,Q
35159076,27144946,D,BIOF,0,0,SUSQ,Q
35159077,27161670,B,BIOF,100,17100,SUSQ,Q
35160017,27175705,B,BIOF,100,17000,SUFI,Q
35160859,281487862916697,D,BIOF,0,0,ARCA,P
35165734,281487862894577,D,BIOF,0,0,ARCA,P
35165734,281487862922731,B,BIOF,100,17800,ARCA,P
35165735,281487862916732,D,BIOF,0,0,ARCA,P
35165735,281487862922735,S,BIOF,100,18400,ARCA,P
35166155,281747809851047786,D,BIOF,0,0,,Z
35166158,27175705,D,BIOF,0,0,SUFI,Q
35166160,281487862916707,D,BIOF,0,0,ARCA,P
35166160,27152023,D,BIOF,0,0,,Q
35166257,27260441,S,BIOF,500,18100,,Q
35166257,27260443,S,BIOF,200,18100,,Q
35166265,1556790,B,BIOF,200,18000,,J
35166266,27260556,B,BIOF,100,17100,SUFI,Q
35166275,281487862916725,D,BIOF,0,0,ARCA,P
35166278,27161495,D,BIOF,0,0,,Q
35167257,27260441,D,BIOF,0,0,,Q
35167270,281487862923822,B,BIOF,100,17500,ARCA,P
35167270,27274050,B,BIOF,100,17500,,Q
35175298,1556790,F,BIOF,0,0,,J
35175341,281747809851056095,S,BIOF,500,19300,,Z
35175510,281747809851056170,T,BIOF,100,18000,,Z
35184231,281487862922735,D,BIOF,0,0,ARCA,P
35184231,281487862936453,S,BIOF,100,18200,ARCA,P
35185549,9605104,B,BIOF,200,18000,,K
35215090,8512300,D,BIOF,0,0,,K
35215113,5308335,B,BIOF,2000,17700,,K
35220783,27144612,D,BIOF,0,0,,Q
35220790,281487862963394,B,BIOF,200,18000,ARCA,P
35226878,281487862936453,D,BIOF,0,0,ARCA,P
35226878,281487862968907,S,BIOF,100,18300,ARCA,P
35232456,281487862968907,D,BIOF,0,0,ARCA,P
35232456,281487862973923,S,BIOF,100,18200,ARCA,P
35235693,281487862976262,S,BIOF,2000,18100,ARCA,P
35235697,281487862922731,D,BIOF,0,0,ARCA,P
35235697,281487862976275,B,BIOF,100,17700,ARCA,P
35235703,281487862916698,D,BIOF,0,0,ARCA,P
35235705,9605104,D,BIOF,0,0,,K
35240731,281487862976262,D,BIOF,0,0,ARCA,P
35241477,281487862963394,D,BIOF,0,0,ARCA,P
35241477,0,T,BIOF,200,18000,,P
35241477,27260443,D,BIOF,0,0,,Q
35241480,281487862976275,D,BIOF,0,0,ARCA,P
35241480,281487862979469,B,BIOF,100,17200,ARCA,P
35241482,281487862973923,D,BIOF,0,0,ARCA,P
35241482,281487862979470,S,BIOF,100,18400,ARCA,P
35241482,281487862979471,B,BIOF,400,17700,ARCA,P
35241518,281487862979480,S,BIOF,100,18300,ARCA,P
35241756,28308820,S,BIOF,1800,18000,,Q
35241765,281487862979480,D,BIOF,0,0,ARCA,P
35243296,9111235,S,BIOF,3500,18400,,K
35245686,281487862979470,D,BIOF,0,0,ARCA,P
35245686,281487862981637,S,BIOF,100,18200,ARCA,P
35246595,5308335,D,BIOF,0,0,,K
35247262,27151881,D,BIOF,0,0,,Q
35247264,281487862979471,D,BIOF,0,0,ARCA,P
35247265,281747809851087548,B,BIOF,900,17500,,Z
35247268,281747809851047780,D,BIOF,0,0,,Z
35247275,27260556,D,BIOF,0,0,SUFI,Q
35247280,281487862923822,D,BIOF,0,0,ARCA,P
35247280,27274050,D,BIOF,0,0,,Q
35247281,28393795,B,BIOF,100,16900,SUFI,Q
35247286,28393868,B,BIOF,300,17700,,Q
35247288,28393868,D,BIOF,0,0,,Q
35247329,28394852,B,BIOF,600,17800,,Q
35247337,281487862983180,B,BIOF,200,17800,ARCA,P
35248195,281487862984244,B,BIOF,100,17300,ARCA,P
35248195,281747809851087956,B,BIOF,100,17300,,Z
35248195,28404949,B,BIOF,100,17300,,Q
35255672,281747809850467955,D,BIOF,0,0,,Z
35255672,281747809850467955,S,BIOF,100,23200,,Z
35255672,8518295,S,BIOF,1700,17900,,K
35255674,25727308,D,BIOF,0,0,SUFI,Q
35255674,25757281,D,BIOF,0,0,,Q
35255681,28394852,F,BIOF,0,0,,Q
35255686,28508836,S,BIOF,100,18800,SUFI,Q
35255779,281487862983180,D,BIOF,0,0,ARCA,P
35255779,0,T,BIOF,200,17800,,P
35255779,28510239,S,BIOF,300,18000,,Q
35255781,28510273,S,BIOF,600,17900,,Q
35255913,28511956,S,BIOF,242,17800,,Q
35255923,25277853,D,BIOF,0,0,GSCO,Q
35255924,25277854,D,BIOF,0,0,GSCO,Q
35255924,28512061,B,BIOF,100,16500,GSCO,Q
35255924,28512062,S,BIOF,100,19000,GSCO,Q
35256286,28516890,S,BIOF,200,18300,,Q
35256675,8518295,D,BIOF,0,0,,K
35256687,8518356,S,BIOF,2000,17800,,K
35257602,281487862979469,D,BIOF,0,0,ARCA,P
35257602,281487862990891,B,BIOF,100,17300,ARCA,P
35257990,72339081900919094,S,BIOF,200,18300,ARCA,P
35259054,28510239,D,BIOF,0,0,,Q
35260009,24022078,D,BIOF,0,0,SUSQ,Q
35260009,28568276,S,BIOF,100,18600,SUSQ,Q
35261961,281487862761730,D,BIOF,0,0,ARCA,P
35261963,281487862993186,B,BIOF,2500,17400,ARCA,P
35263031,28599854,B,BIOF,100,17400,,Q
35264627,281487862990891,D,BIOF,0,0,ARCA,P
35264627,281487862994340,B,BIOF,100,17500,ARCA,P
35265077,281487862994586,B,BIOF,300,17200,ARCA,P
35265915,28511956,D,BIOF,0,0,,Q
35265924,28508836,D,BIOF,0,0,SUFI,Q
35270014,28676746,B,BIOF,100,16700,,Q
35270557,281487862994340,D,BIOF,0,0,ARCA,P
35270557,281487862999677,B,BIOF,100,17600,ARCA,P
35280006,28803960,S,BIOF,100,18700,SUFI,Q
35283990,281487862999677,D,BIOF,0,0,ARCA,P
35283990,281487863011213,B,BIOF,100,17700,ARCA,P
35285742,28867750,S,BIOF,1500,20500,,Q
35288079,5306535,D,BIOF,0,0,,K
35290487,281747809851104582,B,BIOF,300,17100,,Z
35294969,28308820,D,BIOF,0,0,,Q
35296989,8518356,D,BIOF,0,0,,K
35297505,281487863020034,B,BIOF,15000,16500,ARCA,P
35297796,7483505,S,BIOF,1800,18000,,K
35301671,1166989,S,BIOF,3000,18000,,K
35304667,29143119,B,BIOF,100,17800,,Q
35307077,5881455,B,BIOF,500,16700,,K
35314505,29143119,D,BIOF,0,0,,Q
35319456,5307867,D,BIOF,0,0,,K
35319855,9316155,S,BIOF,500,18600,,K
35320459,5308723,S,BIOF,500,18000,,K
35321268,28510273,D,BIOF,0,0,,Q
35321268,29368801,B,BIOF,500,17800,,Q
35321269,29368813,B,BIOF,100,17800,,Q
35321271,281487862981637,D,BIOF,0,0,ARCA,P
35321271,281487863035657,S,BIOF,100,18500,ARCA,P
35321275,281747809850467955,D,BIOF,0,0,,Z
35321275,281747809850467955,S,BIOF,100,23400,,Z
35321277,28803960,D,BIOF,0,0,SUFI,Q
35321278,28512062,D,BIOF,0,0,GSCO,Q
35321279,29368904,S,BIOF,100,19300,GSCO,Q
35321280,29368935,S,BIOF,300,18000,,Q
35321284,29368971,S,BIOF,100,18900,SUFI,Q
35321284,29368935,D,BIOF,0,0,,Q
35321298,281487863035670,S,BIOF,100,18200,ARCA,P
35321302,28516890,D,BIOF,0,0,,Q
35321805,29374313,S,BIOF,200,18500,,Q
35321806,29368813,D,BIOF,0,0,,Q
35321806,29374326,B,BIOF,100,17900,,Q
35321807,29374333,S,BIOF,700,18000,,Q
35321812,281747809851087956,D,BIOF,0,0,,Z
35321814,281487863035670,D,BIOF,0,0,ARCA,P
35321821,28404949,D,BIOF,0,0,,Q
35321822,281487862984244,D,BIOF,0,0,ARCA,P
35322612,281487863036258,B,BIOF,100,17400,ARCA,P
35322612,281747809851118941,B,BIOF,100,17400,,Z
35322612,29383636,B,BIOF,100,17400,,Q
35322613,281487863036259,B,BIOF,100,17800,ARCA,P
35322613,29374326,D,BIOF,0,0,,Q
35324758,281487863035657,D,BIOF,0,0,ARCA,P
35324758,281487863037447,S,BIOF,100,18300,ARCA,P
35326723,29434308,B,BIOF,100,17900,,Q
35326732,28393795,D,BIOF,0,0,SUFI,Q
35327985,281487863039348,S,BIOF,200,18000,ARCA,P
35327987,281487863036259,D,BIOF,0,0,ARCA,P
35328113,29450191,B,BIOF,100,17000,SUFI,Q
35334146,29434308,D,BIOF,0,0,,Q
35334165,281487863039348,D,BIOF,0,0,ARCA,P
35336996,281487863037447,D,BIOF,0,0,ARCA,P
35336996,281487863044358,S,BIOF,100,18200,ARCA,P
35336998,281487863044360,B,BIOF,100,17800,ARCA,P
35339062,29566014,S,BIOF,200,18000,,Q
35341325,281487863044358,D,BIOF,0,0,ARCA,P
35341325,281487863047134,S,BIOF,100,18100,ARCA,P
35353177,8522360,S,BIOF,1800,17900,,K
35353183,29374313,D,BIOF,0,0,,Q
35353183,29368971,D,BIOF,0,0,SUFI,Q
35353682,8522360,D,BIOF,0,0,,K
35353691,29748624,S,BIOF,100,18900,SUFI,Q
35353695,29748683,S,BIOF,200,18500,,Q
35353707,281487863044360,D,BIOF,0,0,ARCA,P
35354292,29368801,F,BIOF,0,0,,Q
35354292,29754691,S,BIOF,100,17900,,Q
35354296,29450191,D,BIOF,0,0,SUFI,Q
35354299,281747809851118941,D,BIOF,0,0,,Z
35354300,29383636,D,BIOF,0,0,,Q
35354301,281487863036258,D,BIOF,0,0,ARCA,P
35354894,26596551,E,BIOF,1200,0,,Q
35354895,281487862993186,D,BIOF,0,0,ARCA,P
35354898,281487863011213,D,BIOF,0,0,ARCA,P
35354898,281487863057639,B,BIOF,100,17500,ARCA,P
35354902,29761356,B,BIOF,100,16900,SUFI,Q
35354937,281747809851131779,B,BIOF,100,17200,,Z
35354938,281487863057648,B,BIOF,100,17200,ARCA,P
35354938,29761540,B,BIOF,100,17200,,Q
35357687,29748624,D,BIOF,0,0,SUFI,Q
35357688,29368904,D,BIOF,0,0,GSCO,Q
35357689,29800836,S,BIOF,100,19000,GSCO,Q
35359014,29748683,D,BIOF,0,0,,Q
35359064,29566014,D,BIOF,0,0,,Q
35359824,29829612,S,BIOF,200,18300,,Q
35370005,29974041,S,BIOF,100,18700,SUFI,Q
35377188,8523501,S,BIOF,500,17800,,K
35377693,8523501,D,BIOF,0,0,,K
35378295,26596551,E,BIOF,1000,0,,Q
35378296,281747809851087548,D,BIOF,0,0,,Z
35378299,281487863047134,D,BIOF,0,0,ARCA,P
35378299,281487863076110,S,BIOF,100,18000,ARCA,P
35378313,281487863057648,D,BIOF,0,0,ARCA,P
35379257,281487863076487,B,BIOF,100,17300,ARCA,P
35379894,26596551,E,BIOF,300,0,,Q
35379895,281747809851144238,T,BIOF,300,17700,,Z
35381397,281487863078115,S,BIOF,100,17800,ARCA,P
35384673,281487863057639,D,BIOF,0,0,ARCA,P
35384673,281487863079827,B,BIOF,100,17600,ARCA,P
35430330,29754691,D,BIOF,0,0,,Q
35430330,30729082,S,BIOF,100,17800,,Q
35436695,26596551,F,BIOF,0,0,,Q
35436696,30795680,B,BIOF,600,17600,,Q
35436699,281747809851131779,D,BIOF,0,0,,Z
35436700,281487863079827,D,BIOF,0,0,ARCA,P
35436700,281487863109006,B,BIOF,100,17500,ARCA,P
35436700,281487863076110,D,BIOF,0,0,ARCA,P
35436700,281487863109007,S,BIOF,100,17900,ARCA,P
35436703,281487863109007,D,BIOF,0,0,ARCA,P
35436703,281487863109008,S,BIOF,100,18000,ARCA,P
35436704,29761356,D,BIOF,0,0,SUFI,Q
35436746,281487863078115,D,BIOF,0,0,ARCA,P
35436747,30729082,D,BIOF,0,0,,Q
35436748,281487863109038,S,BIOF,100,17900,ARCA,P
35436749,30796154,S,BIOF,400,17900,,Q
35436750,29374333,D,BIOF,0,0,,Q
35436751,30796174,B,BIOF,100,16800,SUFI,Q
35437469,281747809851165541,B,BIOF,100,17100,,Z
35440238,8527019,S,BIOF,3000,18100,,K
35440240,5307875,D,BIOF,0,0,,K
35446763,281487863113506,S,BIOF,200,17800,ARCA,P
35446764,281487863109038,D,BIOF,0,0,ARCA,P
35446764,30906340,S,BIOF,100,17800,,Q
35462885,281487863109006,D,BIOF,0,0,ARCA,P
35462885,281487863122642,B,BIOF,100,17600,ARCA,P
35467467,72339081899737872,D,BIOF,0,0,ARCA,P
35474211,31245843,S,BIOF,1000,19000,UBSS,Q
35476835,281487863113506,D,BIOF,0,0,ARCA,P
35499423,5892924,S,BIOF,9100,19100,,K
35500286,8527019,D,BIOF,0,0,,K
35500308,5309418,S,BIOF,3000,18100,,K
35516920,281487863151500,S,BIOF,200,17800,ARCA,P
35526950,281487863151500,D,BIOF,0,0,ARCA,P
35526956,281487863156354,S,BIOF,100,17800,ARCA,P
35527053,281747809850981849,D,BIOF,0,0,,Z
35531104,281747809851200038,B,BIOF,200,17300,,Z
35536979,281487863156354,D,BIOF,0,0,ARCA,P
35538499,1173859,B,BIOF,1000,17600,,K
35540613,30906340,F,BIOF,0,0,,Q
35540630,31941348,S,BIOF,300,17900,,Q
35540632,31941348,D,BIOF,0,0,,Q
35575002,281487863109008,D,BIOF,0,0,ARCA,P
35575002,281487863178092,S,BIOF,100,17900,ARCA,P
35587791,281747809851221830,B,BIOF,100,17700,,Z
35587796,30796174,D,BIOF,0,0,SUFI,Q
35589103,281747809851221830,D,BIOF,0,0,,Z
35589112,32430024,B,BIOF,100,16800,SUFI,Q
35592950,32464214,B,BIOF,100,17700,,Q
35592960,32430024,D,BIOF,0,0,SUFI,Q
35592991,281747809851165541,D,BIOF,0,0,,Z
35593726,281747809851223704,B,BIOF,100,17200,,Z
35610015,32691377,B,BIOF,100,16900,SUFI,Q
35618516,32464214,D,BIOF,0,0,,Q
35618516,32760890,S,BIOF,100,17900,,Q
35618521,32691377,D,BIOF,0,0,SUFI,Q
35619050,32760890,D,BIOF,0,0,,Q
35619072,32765761,B,BIOF,100,16800,SUFI,Q
35652881,281487863217680,S,BIOF,200,36900,ARCA,P
35652887,9679072,S,BIOF,200,36900,,K
35698617,281487863244712,B,BIOF,200,8500,ARCA,P
35698620,9690345,B,BIOF,200,8500,,K
35703302,281487863247001,S,BIOF,200,26900,ARCA,P
35703308,9691147,S,BIOF,200,26900,,K
35722669,11104544,S,BIOF,900,17800,,K
35722670,33993024,S,BIOF,700,17800,,Q
35722674,281487863122642,D,BIOF,0,0,ARCA,P
35722674,281487863260702,B,BIOF,100,17500,ARCA,P
35723272,30795680,D,BIOF,0,0,,Q
35723272,30796154,D,BIOF,0,0,,Q
35723275,281487863260702,D,BIOF,0,0,ARCA,P
35723275,281487863260913,B,BIOF,100,17300,ARCA,P
35723278,281487863260917,B,BIOF,800,17400,ARCA,P
35723301,281747809851223704,D,BIOF,0,0,,Z
35723972,281747809851284660,B,BIOF,100,17000,,Z
35759435,281487863260917,D,BIOF,0,0,ARCA,P
35759439,1173859,D,BIOF,0,0,,K
35759442,32765761,D,BIOF,0,0,SUFI,Q
35759445,34411069,B,BIOF,300,17500,,Q
35759446,281487863076487,D,BIOF,0,0,ARCA,P
35759446,29761540,D,BIOF,0,0,,Q
35759454,34411244,B,BIOF,100,16700,SUFI,Q
35760372,281487863280941,B,BIOF,100,17100,ARCA,P
35760373,34421064,B,BIOF,100,17000,,Q
35774355,8540889,S,BIOF,500,18000,,K
35775765,6887405,D,BIOF,0,0,,K
35779896,281487863260913,D,BIOF,0,0,ARCA,P
35779896,281487863292140,B,BIOF,100,17500,ARCA,P
35819667,281487863315370,B,BIOF,300,17500,ARCA,P
35833600,281487863324340,B,BIOF,100,17600,ARCA,P
35833658,34411244,D,BIOF,0,0,SUFI,Q
35833674,281487863280941,D,BIOF,0,0,ARCA,P
35833674,34421064,D,BIOF,0,0,,Q
35833675,281487863315370,D,BIOF,0,0,ARCA,P
35834408,8540889,D,BIOF,0,0,,K
35834430,5310774,S,BIOF,500,18000,,K
35834725,281487863324795,B,BIOF,100,17200,ARCA,P
35834725,35218359,B,BIOF,100,17100,,Q
35842047,281487863327651,B,BIOF,5000,16500,ARCA,P
35842887,35289895,S,BIOF,9686,17800,,Q
35842892,281487863292140,D,BIOF,0,0,ARCA,P
35842892,281487863328061,B,BIOF,100,17300,ARCA,P
35842895,35289952,B,BIOF,100,16800,SUFI,Q
35842910,281487863328065,S,BIOF,800,17800,ARCA,P
35942708,281747809851373433,B,BIOF,400,16600,,Z
35942887,281747809851373472,B,BIOF,400,16600,,Z
35963949,281487863324795,D,BIOF,0,0,ARCA,P
35963979,35218359,D,BIOF,0,0,,Q
35963980,29829612,D,BIOF,0,0,,Q
35964111,281747809851284660,D,BIOF,0,0,,Z
35966819,11116114,S,BIOF,670,18400,,K
35970080,281487863178092,D,BIOF,0,0,ARCA,P
35970080,281487863388760,S,BIOF,100,18100,ARCA,P
35973205,281487863328065,D,BIOF,0,0,ARCA,P
35973211,281487863390951,S,BIOF,1000,17800,ARCA,P
35990991,34411069,D,BIOF,0,0,,Q
35992854,281487863324340,D,BIOF,0,0,ARCA,P
35992854,0,T,BIOF,100,17600,,P
35992859,281487863328061,D,BIOF,0,0,ARCA,P
35992859,281487863399467,B,BIOF,100,17200,ARCA,P
35992860,35289952,D,BIOF,0,0,SUFI,Q
35993008,36762897,B,BIOF,100,16700,SUFI,Q
35993455,21803220,F,BIOF,0,0,NITE,Q
35993455,36767212,S,BIOF,300,17800,,Q
35993455,36767214,B,BIOF,100,16500,NITE,Q
35993459,281487863399467,D,BIOF,0,0,ARCA,P
35993459,281487863399625,B,BIOF,100,17000,ARCA,P
35993459,281747809850467956,D,BIOF,0,0,,Z
35993459,281747809850467956,B,BIOF,100,12200,,Z
35993462,28512061,D,BIOF,0,0,GSCO,Q
35993462,36767233,B,BIOF,100,16200,GSCO,Q
35993462,27161670,D,BIOF,0,0,SUSQ,Q
35993463,36767234,B,BIOF,100,16700,SUSQ,Q
35993538,24746257,D,BIOF,0,0,,Q
35993539,36768284,B,BIOF,900,15900,,Q
35994039,28599854,F,BIOF,0,0,,Q
35994040,36772121,B,BIOF,2400,16800,,Q
35994040,36772126,B,BIOF,700,17300,,Q
35994041,36772121,D,BIOF,0,0,,Q
35994043,281487863399881,S,BIOF,100,17700,ARCA,P
35994044,36762897,D,BIOF,0,0,SUFI,Q
35994045,36772180,S,BIOF,800,17700,,Q
35994046,33993024,D,BIOF,0,0,,Q
35994050,36772208,B,BIOF,100,16500,SUFI,Q
35994053,281747809850467955,D,BIOF,0,0,,Z
35994053,281747809850467955,S,BIOF,100,23000,,Z
35994061,22259956,D,BIOF,0,0,CDRG,Q
35994119,36772633,B,BIOF,100,15900,CDRG,Q
35994995,281487863390951,D,BIOF,0,0,ARCA,P
35994995,281487863390951,S,BIOF,1000,17700,ARCA,P
35999049,36767212,D,BIOF,0,0,,Q
36000006,29974041,D,BIOF,0,0,SUFI,Q
36000008,28568276,D,BIOF,0,0,SUSQ,Q
36000009,36822068,S,BIOF,100,18500,SUSQ,Q
36000536,281487863399625,D,BIOF,0,0,ARCA,P
36000536,281487863404219,B,BIOF,100,16800,ARCA,P
36000619,281487863399881,D,BIOF,0,0,ARCA,P
36000638,36874726,S,BIOF,100,18500,SUFI,Q
36003670,281487863404219,D,BIOF,0,0,ARCA,P
36003670,281487863410498,B,BIOF,100,17000,ARCA,P
36007288,37105582,S,BIOF,30000,20300,UBSS,Q
36014290,281487863410498,D,BIOF,0,0,ARCA,P
36014290,281487863424369,B,BIOF,100,17100,ARCA,P
36015093,72339081901353217,B,BIOF,1300,17300,ARCA,P
36017299,281487863424369,D,BIOF,0,0,ARCA,P
36017299,281487863428747,B,BIOF,100,17200,ARCA,P
36024838,281487863437508,B,BIOF,200,17400,ARCA,P
36024841,37605204,B,BIOF,600,17400,,Q
36024842,36772126,D,BIOF,0,0,,Q
36024847,36772208,D,BIOF,0,0,SUFI,Q
36024883,37606581,B,BIOF,100,16600,SUFI,Q
36025222,281487863438028,B,BIOF,100,16900,ARCA,P
36025274,37617856,B,BIOF,100,16900,,Q
36025274,37617861,S,BIOF,200,18200,,Q
36025396,281747809851429157,B,BIOF,100,16900,,Z
36036676,37605204,E,BIOF,500,0,,Q
36036680,281487863428747,D,BIOF,0,0,ARCA,P
36036680,281487863450174,B,BIOF,100,17100,ARCA,P
36043842,281487863388760,D,BIOF,0,0,ARCA,P
36043842,281487863456108,S,BIOF,100,18000,ARCA,P
36046698,281487863450174,D,BIOF,0,0,ARCA,P
36046698,281487863459514,B,BIOF,100,17200,ARCA,P
36055440,1189551,S,BIOF,7120,20000,,K
36059442,281487862994586,D,BIOF,0,0,ARCA,P
36067196,38487707,B,BIOF,300,16600,,Q
36079415,281487863486592,S,BIOF,300,18400,ARCA,P
36110963,39216194,S,BIOF,300,17700,,Q
36208376,7449260,D,BIOF,0,0,,K
36208589,40673585,S,BIOF,2397,17700,,Q
36269208,35289895,D,BIOF,0,0,,Q
36278144,11116114,D,BIOF,0,0,,K
36294320,36772180,D,BIOF,0,0,,Q
36294659,39216194,D,BIOF,0,0,,Q
36322624,42346929,B,BIOF,100,7500,HDSN,Q
36322624,42346934,S,BIOF,100,27600,HDSN,Q
36325319,37605204,D,BIOF,0,0,,Q
36325324,281747809851429157,D,BIOF,0,0,,Z
36326230,281747809851589170,B,BIOF,100,16400,,Z
36326320,42404856,B,BIOF,400,17400,,Q
36326320,42404864,S,BIOF,400,17600,,Q
36326334,37617861,D,BIOF,0,0,,Q
36326339,281487863390951,D,BIOF,0,0,ARCA,P
36326345,281487863660759,S,BIOF,900,17600,ARCA,P
36326374,22569360,D,BIOF,0,0,CDRG,Q
36326433,42406200,S,BIOF,100,19000,CDRG,Q
36327038,42414363,S,BIOF,200,18100,,Q
36327306,281747809851589644,B,BIOF,100,16800,,Z
36327320,42404864,D,BIOF,0,0,,Q
36328412,281747809851590044,B,BIOF,100,16500,,Z
36329109,281747809851590345,B,BIOF,100,16500,,Z
36329292,281747809851590413,B,BIOF,100,16500,,Z
36329463,281747809851590506,B,BIOF,100,16500,,Z
36330011,36822068,D,BIOF,0,0,SUSQ,Q
36330011,42455499,S,BIOF,100,18400,SUSQ,Q
36330011,36874726,D,BIOF,0,0,SUFI,Q
36331077,281747809851589170,D,BIOF,0,0,,Z
36331882,281747809851591624,B,BIOF,100,16900,,Z
36338393,28676746,D,BIOF,0,0,,Q
36360012,42826125,S,BIOF,100,18400,SUFI,Q
36367796,10796147,S,BIOF,2800,19500,,K
36399562,281487863660759,D,BIOF,0,0,ARCA,P
36399568,281487863702666,S,BIOF,500,17600,ARCA,P
36399703,42826125,D,BIOF,0,0,SUFI,Q
36399704,43250030,S,BIOF,300,17700,,Q
36399707,43250030,D,BIOF,0,0,,Q
36399710,43250067,S,BIOF,100,18500,SUFI,Q
36420003,43250067,D,BIOF,0,0,SUFI,Q
36450003,44061549,S,BIOF,100,18400,SUFI,Q
36460620,281747809851649752,S,BIOF,200,18200,,Z
36474339,44350935,B,BIOF,4000,16800,,Q
36479964,281487863702666,D,BIOF,0,0,ARCA,P
36479988,44061549,D,BIOF,0,0,SUFI,Q
36479990,44416102,S,BIOF,300,17700,,Q
36480000,44416253,S,BIOF,100,18500,SUFI,Q
36480013,44416102,D,BIOF,0,0,,Q
36480023,281487863769526,S,BIOF,1000,17700,ARCA,P
36486851,281487863459514,D,BIOF,0,0,ARCA,P
36486851,281487863773925,B,BIOF,100,17300,ARCA,P
36494330,44584015,S,BIOF,100,17700,,Q
36532357,5313408,B,BIOF,10,16000,,K
36554286,9182397,S,BIOF,2400,18500,,K
36556962,45383070,S,BIOF,100,18000,,Q
36626323,42404856,D,BIOF,0,0,,Q
36626323,46342334,B,BIOF,3100,17000,,Q
36626329,281747809851591624,D,BIOF,0,0,,Z
36626411,46343039,S,BIOF,500,17600,,Q
36626415,281487863773925,D,BIOF,0,0,ARCA,P
36626415,281487863882290,B,BIOF,100,17200,ARCA,P
36626416,46343063,B,BIOF,700,17400,,Q
36626457,281487863769526,D,BIOF,0,0,ARCA,P
36626462,281487863882337,S,BIOF,200,17600,ARCA,P
36627305,281747809851723962,B,BIOF,100,16900,,Z
36630006,44416253,D,BIOF,0,0,SUFI,Q
36636266,0,T,BIOF,200,17400,,P
36636267,281487863437508,D,BIOF,0,0,ARCA,P
36636268,46342334,D,BIOF,0,0,,Q
36636269,11459201,S,BIOF,300,17500,,K
36636270,281487863456108,D,BIOF,0,0,ARCA,P
36636270,281487863892259,S,BIOF,100,17900,ARCA,P
36636273,42414363,D,BIOF,0,0,,Q
36636274,46522481,S,BIOF,100,18300,SUFI,Q
36636274,29800836,D,BIOF,0,0,GSCO,Q
36636275,46522485,S,BIOF,100,18700,GSCO,Q
36636275,42455499,D,BIOF,0,0,SUSQ,Q
36636275,46522486,S,BIOF,100,18200,SUSQ,Q
36636279,281487863882337,D,BIOF,0,0,ARCA,P
36637027,46530448,S,BIOF,200,18000,,Q
36638009,46343063,F,BIOF,0,0,,Q
36638010,46540125,S,BIOF,100,17600,,Q
